paraquestion,SQL,Header
"What is the U.S. rap chart number of the album West Coast Bad Boyz, vol. 3: poppin' collars?","select U.S. Rap where Album eq west coast bad boyz, vol. 3: poppin' collars ","['Year', 'U.S. Hot 100', 'U.S. R&B', 'U.S. Rap', 'Album']"
"What is the U.S. rap chart number of the album West Coast Bad Boyz, vol. 3: Poppin' Collars?","select U.S. Rap where Album eq west coast bad boyz, vol. 3: poppin' collars ","['Year', 'U.S. Hot 100', 'U.S. R&B', 'U.S. Rap', 'Album']"
What is the top round for the baltimore bullets with a pick larger than 6?,select MAX(Round) where Team eq baltimore bullets and Pick lt 6 ,"['Round', 'Pick', 'Player', 'Position', 'Team', 'College']"
What is the top round for baltimore bullets with a pick larger than 6?,select MAX(Round) where Team eq baltimore bullets and Pick lt 6 ,"['Round', 'Pick', 'Player', 'Position', 'Team', 'College']"
Which team was the away team when the home team scored 12.8 (80)?,select Away team where Home team score eq 12.8 (80) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which team was the away team when the home team scored 9.10 (64)?,select Away team where Home team score eq 9.10 (64) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What team was the away team when they played at the lake oval?,select Away team score where Venue eq lake oval ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What team was the away team when they played at Lake Oval?,select Away team score where Venue eq lake oval ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
How many people were in the crowd when North Melbourne was home team?,select Crowd where Home team eq north melbourne ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the average of Mark Grieb when his TDs are smaller than 2?,select SUM(Avg.) where Player eq mark grieb and TD's gt 2 ,"['Player', 'Car.', 'Yards', 'Avg.', ""TD's"", 'Long']"
What is the average Craig Whelihan when his yards are smaller than 0?,select SUM(Avg.) where Player eq craig whelihan and Yards gt 0 ,"['Player', 'Car.', 'Yards', 'Avg.', ""TD's"", 'Long']"
Which was the largest average of 1229 yards?,select MAX(Avg.) where Yards eq 1229 ,"['Player', 'Rec.', 'Yards', 'Avg.', ""TD's"", 'Long']"
Which had the largest average of 1229 yards?,select MAX(Avg.) where Yards eq 1229 ,"['Player', 'Rec.', 'Yards', 'Avg.', ""TD's"", 'Long']"
What is the builder where the circuit is Silverstone?,select Constructor where Circuit eq silverstone ,"['Race Name', 'Circuit', 'Date', 'Winning driver', 'Constructor', 'Report']"
Who is the winning driver in the race viii gran premio di siracusa?,select Winning driver where Race Name eq viii gran premio di siracusa ,"['Race Name', 'Circuit', 'Date', 'Winning driver', 'Constructor', 'Report']"
Who is the winner in the race viii gran premio di siracusa?,select Winning driver where Race Name eq viii gran premio di siracusa ,"['Race Name', 'Circuit', 'Date', 'Winning driver', 'Constructor', 'Report']"
What is the date that the winner is Stirling Moss in the race named vi grand prix de caen?,select Date where Winning driver eq stirling moss and Race Name eq vi grand prix de caen ,"['Race Name', 'Circuit', 'Date', 'Winning driver', 'Constructor', 'Report']"
What is the date that the winner is Stirling Moss in the race vi grand prix de caen?,select Date where Winning driver eq stirling moss and Race Name eq vi grand prix de caen ,"['Race Name', 'Circuit', 'Date', 'Winning driver', 'Constructor', 'Report']"
What is the date that the winner is Stirling Moss in the vi grand prix de caen race?,select Date where Winning driver eq stirling moss and Race Name eq vi grand prix de caen ,"['Race Name', 'Circuit', 'Date', 'Winning driver', 'Constructor', 'Report']"
Which state is the location of 39.1178°n 106.4454°w?,select State where Location eq 39.1178°n 106.4454°w ,"['Rank', 'Mountain Peak', 'State', 'Mountain Range', 'Location']"
What is Mount Elbert's highest rank?,select MAX(Rank) where Mountain Peak eq mount elbert ,"['Rank', 'Mountain Peak', 'State', 'Mountain Range', 'Location']"
What is the mountain range 37.3934°n 104.9201°w?,select Mountain Range where Location eq 37.3934°n 104.9201°w ,"['Rank', 'Mountain Peak', 'State', 'Mountain Range', 'Location']"
What is the location of the Blanca Peak?,select Location where Mountain Peak eq blanca peak ,"['Rank', 'Mountain Peak', 'State', 'Mountain Range', 'Location']"
Which state is the West Spanish Peak in?,select State where Mountain Peak eq west spanish peak ,"['Rank', 'Mountain Peak', 'State', 'Mountain Range', 'Location']"
Which state is West Spanish Peak located?,select State where Mountain Peak eq west spanish peak ,"['Rank', 'Mountain Peak', 'State', 'Mountain Range', 'Location']"
What is the 5 mountain range ranked?,select Mountain Range where Rank eq 5 ,"['Rank', 'Mountain Peak', 'State', 'Mountain Range', 'Location']"
Name of choice b. Randell is the name of which district residence?,select District Residence where Name eq choice b. randell ,"['Name', 'Took Office', 'Left Office', 'Party', 'District Residence']"
Name of choice b. Randell is the name of which district residence,select District Residence where Name eq choice b. randell ,"['Name', 'Took Office', 'Left Office', 'Party', 'District Residence']"
"Who has a Took Office of March 4, 1903?","select Name where Took Office eq march 4, 1903 ","['Name', 'Took Office', 'Left Office', 'Party', 'District Residence']"
"Who took office on March 4, 1903?","select Name where Took Office eq march 4, 1903 ","['Name', 'Took Office', 'Left Office', 'Party', 'District Residence']"
Which took office that has a party of democrats under the name of John Hancock,select Took Office where Party eq democrat and Name eq john hancock ,"['Name', 'Took Office', 'Left Office', 'Party', 'District Residence']"
Which took office that has a party of democrat under the name of John Hancock,select Took Office where Party eq democrat and Name eq john hancock ,"['Name', 'Took Office', 'Left Office', 'Party', 'District Residence']"
"Which took office that has a party of democrats, under the name of John Hancock",select Took Office where Party eq democrat and Name eq john hancock ,"['Name', 'Took Office', 'Left Office', 'Party', 'District Residence']"
"Who took office on March 4, 1875?","select Name where Took Office eq march 4, 1875 ","['Name', 'Took Office', 'Left Office', 'Party', 'District Residence']"
Who took office on 4 March 1875?,"select Name where Took Office eq march 4, 1875 ","['Name', 'Took Office', 'Left Office', 'Party', 'District Residence']"
Name the record on june 22.,select Record where Date eq june 22 ,"['Date', 'Opponent', 'Score', 'Loss', 'Attendance', 'Record']"
Name the record on June 22.,select Record where Date eq june 22 ,"['Date', 'Opponent', 'Score', 'Loss', 'Attendance', 'Record']"
Name the total attendance for when the bulls visited,select COUNT(Attendance) where Visitor eq bulls ,"['Date', 'Visitor', 'Score', 'Home', 'Leading scorer', 'Attendance', 'Record']"
Name the total number of people in attendance for when the bulls visited,select COUNT(Attendance) where Visitor eq bulls ,"['Date', 'Visitor', 'Score', 'Home', 'Leading scorer', 'Attendance', 'Record']"
Name the total number of people in attendance for when the bulls visited.,select COUNT(Attendance) where Visitor eq bulls ,"['Date', 'Visitor', 'Score', 'Home', 'Leading scorer', 'Attendance', 'Record']"
Name the most swimsuit for the interview less than 8.46,select MAX(Swimsuit) where Interview gt 8.46 ,"['State', 'Interview', 'Swimsuit', 'Evening Gown', 'Average']"
Name the most swimsuit for an interview less than 8.46,select MAX(Swimsuit) where Interview gt 8.46 ,"['State', 'Interview', 'Swimsuit', 'Evening Gown', 'Average']"
Name the most evening gown for average less than 8.793 with an interview of 8.51 and swimsuit less than 8.12,select MAX(Evening Gown) where Average gt 8.793 and Swimsuit gt 8.12 and Interview eq 8.51 ,"['State', 'Interview', 'Swimsuit', 'Evening Gown', 'Average']"
Name the most evening gown for average of less than 8.793 with interview of 8.51 and swimsuit less than 8.12,select MAX(Evening Gown) where Average gt 8.793 and Swimsuit gt 8.12 and Interview eq 8.51 ,"['State', 'Interview', 'Swimsuit', 'Evening Gown', 'Average']"
"On average, how many Starts have wins that are smaller than 0?",select AVG(Starts) where Wins gt 0 ,"['Tournament', 'Starts', 'Top-10s', 'Wins', 'Earnings ($)']"
"On average, how many starts have wins that are smaller than 0?",select AVG(Starts) where Wins gt 0 ,"['Tournament', 'Starts', 'Top-10s', 'Wins', 'Earnings ($)']"
How many Starts on average have wins that are smaller than 0?,select AVG(Starts) where Wins gt 0 ,"['Tournament', 'Starts', 'Top-10s', 'Wins', 'Earnings ($)']"
Which of the top-10s has a starting value of 14?,select MAX(Top-10s) where Starts eq 14 ,"['Tournament', 'Starts', 'Top-10s', 'Wins', 'Earnings ($)']"
Which of the top-10s has a start value of 14?,select MAX(Top-10s) where Starts eq 14 ,"['Tournament', 'Starts', 'Top-10s', 'Wins', 'Earnings ($)']"
What was the sum of the starts with wins lower than 0 in the tournament of HSBC Champions?,select SUM(Starts) where Tournament eq hsbc champions and Wins gt 0 ,"['Tournament', 'Starts', 'Top-10s', 'Wins', 'Earnings ($)']"
What was the sum of the starts with wins lower than 0 in the HSBC Champions tournament?,select SUM(Starts) where Tournament eq hsbc champions and Wins gt 0 ,"['Tournament', 'Starts', 'Top-10s', 'Wins', 'Earnings ($)']"
What was the sum of the starts with wins lower than 0 in the tournament of the HSBC Champions?,select SUM(Starts) where Tournament eq hsbc champions and Wins gt 0 ,"['Tournament', 'Starts', 'Top-10s', 'Wins', 'Earnings ($)']"
Who trained the horse with over 36 odds on post 11?,select Trainer where Odds lt 36 and Post eq 11 ,"['Finished', 'Post', 'Horse', 'Jockey', 'Trainer', 'Odds']"
What is the lowest post number for Calvin borel?,select MIN(Post) where Jockey eq calvin borel ,"['Finished', 'Post', 'Horse', 'Jockey', 'Trainer', 'Odds']"
What horse for Jara?,select Horse where Jockey eq jara ,"['Finished', 'Post', 'Horse', 'Jockey', 'Trainer', 'Odds']"
What was the date when Lebron James (25) was the lead scorer?,select Date where Leading scorer eq lebron james (25) ,"['Date', 'Visitor', 'Score', 'Home', 'Leading scorer', 'Attendance', 'Record']"
Which total has a gold smaller than 0?,select SUM(Total) where Gold gt 0 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which total has a Gold smaller than 0?,select SUM(Total) where Gold gt 0 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which total has a gold less than 0?,select SUM(Total) where Gold gt 0 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which bronze has a gold smaller than 0?,select AVG(Bronze) where Gold gt 0 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which Bronze has a gold smaller than 0?,select AVG(Bronze) where Gold gt 0 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which T.C. has a win of 1 and a race of 21?,select T.C. where Wins eq 1 and Races eq 21 ,"['Year', 'Team name', 'Drivers', 'Races', 'Wins', 'Poles', 'FLaps', 'Points', 'D.C.', 'T.C.']"
"Which T.C. has a win of 1, and a race of 21?",select T.C. where Wins eq 1 and Races eq 21 ,"['Year', 'Team name', 'Drivers', 'Races', 'Wins', 'Poles', 'FLaps', 'Points', 'D.C.', 'T.C.']"
How many years have drivers of ben hanley and flaps smaller than 0?,select COUNT(Year) where Drivers eq ben hanley and FLaps gt 0 ,"['Year', 'Team name', 'Drivers', 'Races', 'Wins', 'Poles', 'FLaps', 'Points', 'D.C.', 'T.C.']"
How many years have drivers of ben hanley and flaps been smaller than 0?,select COUNT(Year) where Drivers eq ben hanley and FLaps gt 0 ,"['Year', 'Team name', 'Drivers', 'Races', 'Wins', 'Poles', 'FLaps', 'Points', 'D.C.', 'T.C.']"
How many years have drivers of ben hanley and flappings smaller than 0?,select COUNT(Year) where Drivers eq ben hanley and FLaps gt 0 ,"['Year', 'Team name', 'Drivers', 'Races', 'Wins', 'Poles', 'FLaps', 'Points', 'D.C.', 'T.C.']"
How many points have drivers of adrián vallés and a year larger than 2006?,select AVG(Points) where Drivers eq adrián vallés and Year lt 2006 ,"['Year', 'Team name', 'Drivers', 'Races', 'Wins', 'Poles', 'FLaps', 'Points', 'D.C.', 'T.C.']"
How many points have drivers of adrián vallés and a year bigger than 2006?,select AVG(Points) where Drivers eq adrián vallés and Year lt 2006 ,"['Year', 'Team name', 'Drivers', 'Races', 'Wins', 'Poles', 'FLaps', 'Points', 'D.C.', 'T.C.']"
How many points have drivers of adrián vallés and a year greater than 2006?,select AVG(Points) where Drivers eq adrián vallés and Year lt 2006 ,"['Year', 'Team name', 'Drivers', 'Races', 'Wins', 'Poles', 'FLaps', 'Points', 'D.C.', 'T.C.']"
How many Poles have drivers of Juan Cruz álvarez and FLaps larger than 0?,select SUM(Poles) where Drivers eq juan cruz álvarez and FLaps lt 0 ,"['Year', 'Team name', 'Drivers', 'Races', 'Wins', 'Poles', 'FLaps', 'Points', 'D.C.', 'T.C.']"
How many Poles have drivers of juan cruz álvarez and FLaps larger than 0?,select SUM(Poles) where Drivers eq juan cruz álvarez and FLaps lt 0 ,"['Year', 'Team name', 'Drivers', 'Races', 'Wins', 'Poles', 'FLaps', 'Points', 'D.C.', 'T.C.']"
How many Poles have drivers of Juan Cruz Alvarez and FLaps larger than 0?,select SUM(Poles) where Drivers eq juan cruz álvarez and FLaps lt 0 ,"['Year', 'Team name', 'Drivers', 'Races', 'Wins', 'Poles', 'FLaps', 'Points', 'D.C.', 'T.C.']"
Who was the away team in Victoria Park?,select Away team where Venue eq victoria park ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the name of the train numbered before 1993 less than 6?,select Name where Number gt 6 and Date gt 1993 ,"['Number', 'Name', 'Builder', 'Type', 'Date']"
What is the name of the Bobodh train with a number less than 5?,select Name where Number gt 5 and Type eq bo-bodh ,"['Number', 'Name', 'Builder', 'Type', 'Date']"
Name the record when the visitor is St. Louis,select Record where Visitor eq st. louis ,"['Date', 'Visitor', 'Score', 'Home', 'Decision', 'Attendance', 'Record']"
Name the record when the visitor is st. louis.,select Record where Visitor eq st. louis ,"['Date', 'Visitor', 'Score', 'Home', 'Decision', 'Attendance', 'Record']"
What was scory when Calgary was visiting?,select Score where Visitor eq calgary ,"['Date', 'Visitor', 'Score', 'Home', 'Decision', 'Attendance', 'Record']"
What was scory when calgary was visiting?,select Score where Visitor eq calgary ,"['Date', 'Visitor', 'Score', 'Home', 'Decision', 'Attendance', 'Record']"
What was the scory when Calgary was visiting?,select Score where Visitor eq calgary ,"['Date', 'Visitor', 'Score', 'Home', 'Decision', 'Attendance', 'Record']"
Name the home when the visitor was dallas on february 2.,select Home where Visitor eq dallas and Date eq february 2 ,"['Date', 'Visitor', 'Score', 'Home', 'Decision', 'Attendance', 'Record']"
Name the home when the visitor was dallas on 2 february,select Home where Visitor eq dallas and Date eq february 2 ,"['Date', 'Visitor', 'Score', 'Home', 'Decision', 'Attendance', 'Record']"
Name the date for the decision of Turco and home of St. Louis,select Date where Decision eq turco and Home eq st. louis ,"['Date', 'Visitor', 'Score', 'Home', 'Decision', 'Attendance', 'Record']"
Name the date for the decision of turko and home of St. Louis,select Date where Decision eq turco and Home eq st. louis ,"['Date', 'Visitor', 'Score', 'Home', 'Decision', 'Attendance', 'Record']"
Name the date for the decision of turco and home of St. Louis,select Date where Decision eq turco and Home eq st. louis ,"['Date', 'Visitor', 'Score', 'Home', 'Decision', 'Attendance', 'Record']"
Which rider had a speed of 104.630 mph?,select Rider where Speed eq 104.630mph ,"['Rank', 'Rider', 'Team', 'Speed', 'Time']"
What is the best ranking with a time of 1:05.14.10?,select MAX(Rank) where Time eq 1:05.14.10 ,"['Rank', 'Rider', 'Team', 'Speed', 'Time']"
Wo was the game played when the final score was 35-62?,select Stadium where Final Score eq 35-62 ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
Who was the visiting team during the game at Candlestick Park?,select Visiting Team where Stadium eq candlestick park ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
Who was the visiting team during the game in Candlestick Park?,select Visiting Team where Stadium eq candlestick park ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
Which visiting team had a final score of 14 -- 34?,select Visiting Team where Final Score eq 14-34 ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
Was the final score in the game against the Cincinnati Bengals?,select Final Score where Visiting Team eq cincinnati bengals ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
Who was the visiting team in the game against Dallas Cowboys?,select Visiting Team where Host Team eq dallas cowboys ,"['Date', 'Visiting Team', 'Final Score', 'Host Team', 'Stadium']"
Which tournament has an outcome of runner-up and an opponent of maa zec pekiri?,select Tournament where Outcome eq runner-up and Opponent eq maša zec peškirič ,"['Outcome', 'Date', 'Tournament', 'Surface', 'Opponent', 'Score']"
Which tournament has an outcome of the runner-up and an opponent of maa zec pekiri?,select Tournament where Outcome eq runner-up and Opponent eq maša zec peškirič ,"['Outcome', 'Date', 'Tournament', 'Surface', 'Opponent', 'Score']"
"Which surface has a score of 6–4, 6–2?","select Surface where Score eq 6–4, 6–2 ","['Outcome', 'Date', 'Tournament', 'Surface', 'Opponent', 'Score']"
"Which surface has a score of 6 – 4, 6 – 2?","select Surface where Score eq 6–4, 6–2 ","['Outcome', 'Date', 'Tournament', 'Surface', 'Opponent', 'Score']"
"Which surface has a date of August 22, 2006?",select Surface where Date eq 22 august 2006 ,"['Outcome', 'Date', 'Tournament', 'Surface', 'Opponent', 'Score']"
"Which surface has a date of august 22, 2006?",select Surface where Date eq 22 august 2006 ,"['Outcome', 'Date', 'Tournament', 'Surface', 'Opponent', 'Score']"
Which surface has a date of 22 August 2006?,select Surface where Date eq 22 august 2006 ,"['Outcome', 'Date', 'Tournament', 'Surface', 'Opponent', 'Score']"
"Which tournament has an outcome of runner-up, a surface of hard and a score of 6–4, 6–2?","select Tournament where Outcome eq runner-up and Surface eq hard and Score eq 6–4, 6–2 ","['Outcome', 'Date', 'Tournament', 'Surface', 'Opponent', 'Score']"
"Which tournament has an outcome of runner-up, a surface of hard, and a score of 6–4, 6–2?","select Tournament where Outcome eq runner-up and Surface eq hard and Score eq 6–4, 6–2 ","['Outcome', 'Date', 'Tournament', 'Surface', 'Opponent', 'Score']"
What is the outcome with marina erakovic as an opponent?,select Outcome where Opponent eq marina erakovic ,"['Outcome', 'Date', 'Tournament', 'Surface', 'Opponent', 'Score']"
What is the outcome with marina erakovic as the opponent?,select Outcome where Opponent eq marina erakovic ,"['Outcome', 'Date', 'Tournament', 'Surface', 'Opponent', 'Score']"
Which tournament has an outcome of the winner and an opponent of dia evtimova?,select Tournament where Outcome eq winner and Opponent eq dia evtimova ,"['Outcome', 'Date', 'Tournament', 'Surface', 'Opponent', 'Score']"
Which tournament has an outcome of the winner and a opponent of dia evtimova?,select Tournament where Outcome eq winner and Opponent eq dia evtimova ,"['Outcome', 'Date', 'Tournament', 'Surface', 'Opponent', 'Score']"
What title runs 3:22?,select Title where Time eq 3:22 ,"['Title', 'Author(s)', 'Recorded', 'Location(s)', 'Time']"
Who wrote the song that runs 2:22?,select Author(s) where Time eq 2:22 ,"['Title', 'Author(s)', 'Recorded', 'Location(s)', 'Time']"
What constructor had 66 laps?,select Constructor where Laps eq 66 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
What is the lowest grid with laps greater than 78?,select MIN(Grid) where Laps lt 78 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
What is the lowest grid with Laps greater than 78?,select MIN(Grid) where Laps lt 78 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
How many laps did John Watson have with a grid smaller than 11?,select AVG(Laps) where Driver eq john watson and Grid gt 11 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
How many laps with a grid smaller than 3 did driver NIki Lauda have?,select AVG(Laps) where Driver eq niki lauda and Grid gt 3 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
How many laps did driver NIki Lauda have with a grid smaller than 3?,select AVG(Laps) where Driver eq niki lauda and Grid gt 3 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
What is the low grid total for a retired driver due to steering in under 15 laps?,select MIN(Grid) where Time/Retired eq steering and Laps gt 15 ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
What are the average laps that had a time/retired of +5 laps?,select AVG(Laps) where Time/Retired eq +5 laps ,"['Driver', 'Constructor', 'Laps', 'Time/Retired', 'Grid']"
"Which opposition has location Wonju Chiak Indoor Gym, South Korea?","select Opponent where Location eq wonju chiak indoor gym, south korea ","['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time', 'Location']"
Which opposition has location Wonju Chiak Indoor Gym in South Korea?,"select Opponent where Location eq wonju chiak indoor gym, south korea ","['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time', 'Location']"
"Which is the lowest round with the opponent, Paul Cahoon and location, Amsterdam, Netherlands?","select MIN(Round) where Opponent eq paul cahoon and Location eq amsterdam, netherlands ","['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time', 'Location']"
"Which is the lowest round with the opponent, Paul Cahoon and the location, Amsterdam, Netherlands?","select MIN(Round) where Opponent eq paul cahoon and Location eq amsterdam, netherlands ","['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time', 'Location']"
"Which event has the opponent, Bernard Ackah?",select Event where Opponent eq bernard ackah ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time', 'Location']"
Which event has the opponent Bernard Ackah?,select Event where Opponent eq bernard ackah ,"['Res.', 'Record', 'Opponent', 'Method', 'Event', 'Round', 'Time', 'Location']"
"When was the destroyer launched when it was laid down on August 14, 1942?",select Launched where Laid Down eq 14 august 1942 ,"['Name', 'Pennant', 'Builder', 'Laid Down', 'Launched', 'Commissioned']"
"When the destroyer was launched when it was laid down on August 14, 1942?",select Launched where Laid Down eq 14 august 1942 ,"['Name', 'Pennant', 'Builder', 'Laid Down', 'Launched', 'Commissioned']"
When was the destroyer launched when it was laid down on 14 August 1942?,select Launched where Laid Down eq 14 august 1942 ,"['Name', 'Pennant', 'Builder', 'Laid Down', 'Launched', 'Commissioned']"
"What is the launch date when the builder is John Brown, Clydebank?","select Launched where Builder eq john brown, clydebank ","['Name', 'Pennant', 'Builder', 'Laid Down', 'Launched', 'Commissioned']"
"What is the launch date when the builder is John Brown, clydebank?","select Launched where Builder eq john brown, clydebank ","['Name', 'Pennant', 'Builder', 'Laid Down', 'Launched', 'Commissioned']"
"What is the pennant when the builder is yarrow, scotstoun?","select Pennant where Builder eq yarrow, scotstoun ","['Name', 'Pennant', 'Builder', 'Laid Down', 'Launched', 'Commissioned']"
What is the name when laid down is 28 february 1943?,select Name where Laid Down eq 28 february 1943 ,"['Name', 'Pennant', 'Builder', 'Laid Down', 'Launched', 'Commissioned']"
What is the name when the laid down is 28 february 1943?,select Name where Laid Down eq 28 february 1943 ,"['Name', 'Pennant', 'Builder', 'Laid Down', 'Launched', 'Commissioned']"
"When was it commissioned when the destroyer was built by Scotts, Greenock?","select Commissioned where Builder eq scotts, greenock ","['Name', 'Pennant', 'Builder', 'Laid Down', 'Launched', 'Commissioned']"
"When was it commissioned when the destroyer was built by scotts, greenock?","select Commissioned where Builder eq scotts, greenock ","['Name', 'Pennant', 'Builder', 'Laid Down', 'Launched', 'Commissioned']"
"When was the launch date when the date laid down is August 14, 1942?",select Launched where Laid Down eq 14 august 1942 ,"['Name', 'Pennant', 'Builder', 'Laid Down', 'Launched', 'Commissioned']"
"When was the launch date when the laid date is August 14, 1942?",select Launched where Laid Down eq 14 august 1942 ,"['Name', 'Pennant', 'Builder', 'Laid Down', 'Launched', 'Commissioned']"
When was the launch date when the date laid down is 14 August 1942?,select Launched where Laid Down eq 14 august 1942 ,"['Name', 'Pennant', 'Builder', 'Laid Down', 'Launched', 'Commissioned']"
What was the record for a week below 13 on 12 July?,select Record where Week gt 13 and Date eq july 12 ,"['Week', 'Date', 'Opponent', 'Location', 'Final Score', 'Attendance', 'Record']"
What location had a final score of W 30 -- 5?,select Location where Final Score eq w 30 – 5 ,"['Week', 'Date', 'Opponent', 'Location', 'Final Score', 'Attendance', 'Record']"
Which label had a catalog designation ch-9196?,select Label where Catalog eq ch-9196 ,"['Region', 'Date', 'Label', 'Format', 'Catalog']"
Which format was the catalog designation 21-382a?,select Format where Catalog eq 21-382a ,"['Region', 'Date', 'Label', 'Format', 'Catalog']"
Which catalog had a 1984 date year?,select Catalog where Date eq 1984 ,"['Region', 'Date', 'Label', 'Format', 'Catalog']"
Which format was under the London Records Label?,select Format where Label eq london records ,"['Region', 'Date', 'Label', 'Format', 'Catalog']"
Which label was in the region of the United Kingdom?,select Label where Region eq united kingdom ,"['Region', 'Date', 'Label', 'Format', 'Catalog']"
Which date had the catalog designation ha-m 2230?,select Date where Catalog eq ha-m 2230 ,"['Region', 'Date', 'Label', 'Format', 'Catalog']"
"What are the maximum goals conceded for a team with 2 draws, more than 29 goals and a diff larger than 15?",select MAX(Goals Conceded (GC)) where Draw (PE) eq 2 and Goals Scored (GF) lt 29 and +/- (Dif.) lt 15 ,"['Place (Posición)', 'Team (Equipo)', 'Played (PJ)', 'Won (PG)', 'Draw (PE)', 'Lost (PP)', 'Goals Scored (GF)', 'Goals Conceded (GC)', '+/- (Dif.)', 'Points (Pts.)']"
"What are the maximum goals conceded for a team with 2 draws, more than 29 goals and a diff greater than 15?",select MAX(Goals Conceded (GC)) where Draw (PE) eq 2 and Goals Scored (GF) lt 29 and +/- (Dif.) lt 15 ,"['Place (Posición)', 'Team (Equipo)', 'Played (PJ)', 'Won (PG)', 'Draw (PE)', 'Lost (PP)', 'Goals Scored (GF)', 'Goals Conceded (GC)', '+/- (Dif.)', 'Points (Pts.)']"
What are the points for a team with more than 9 wins and more than 40 goals?,select SUM(Points (Pts.)) where Won (PG) lt 9 and Goals Scored (GF) lt 40 ,"['Place (Posición)', 'Team (Equipo)', 'Played (PJ)', 'Won (PG)', 'Draw (PE)', 'Lost (PP)', 'Goals Scored (GF)', 'Goals Conceded (GC)', '+/- (Dif.)', 'Points (Pts.)']"
What are the points for a team with more than 9 victories and more than 40 goals?,select SUM(Points (Pts.)) where Won (PG) lt 9 and Goals Scored (GF) lt 40 ,"['Place (Posición)', 'Team (Equipo)', 'Played (PJ)', 'Won (PG)', 'Draw (PE)', 'Lost (PP)', 'Goals Scored (GF)', 'Goals Conceded (GC)', '+/- (Dif.)', 'Points (Pts.)']"
What was the score of the game played at the 2012 Africa Cup of Nations?,select Score where Competition eq 2012 africa cup of nations ,"['Date', 'Venue', 'Score', 'Result', 'Competition']"
What is the score of friendly competition?,select Score where Competition eq friendly ,"['Date', 'Venue', 'Score', 'Result', 'Competition']"
"At what venue was played the game on February 9, 2011?",select Venue where Date eq 9 february 2011 ,"['Date', 'Venue', 'Score', 'Result', 'Competition']"
"At what venue was the game played on February 9, 2011?",select Venue where Date eq 9 february 2011 ,"['Date', 'Venue', 'Score', 'Result', 'Competition']"
"What venue was played the game on February 9, 2011?",select Venue where Date eq 9 february 2011 ,"['Date', 'Venue', 'Score', 'Result', 'Competition']"
What date did the NY Rangers play at home?,select Date where Home eq ny rangers ,"['Date', 'Visitor', 'Score', 'Home', 'Decision', 'Attendance', 'Record']"
What is Colorado's score when they were a visitor and had a Smith decision?,select Score where Decision eq smith and Visitor eq colorado ,"['Date', 'Visitor', 'Score', 'Home', 'Decision', 'Attendance', 'Record']"
"Who is the runner-up when the score was 3–6, 6–3, [10–4]?","select Runner-up where Score eq 3–6, 6–3, [10–4] ","['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
"Who is the runner-up when the score was 3–6, 6–3, [10–4]","select Runner-up where Score eq 3–6, 6–3, [10–4] ","['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
What is the name of the runner-up in the tournament of so paulo?,select Runner-up where Tournament eq são paulo ,"['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
What is the name of the runner-up in the so paulo tournament?,select Runner-up where Tournament eq são paulo ,"['Tournament', 'Winner', 'Runner-up', 'Score', 'Third Place']"
